"ID","COD_INEGI","CVE_ENT","ENT","CVE_MUN","MUN","POB_TOT","VP","ANALF","SPRIM","OVSDE","OVSEE","OVSAE","VHAC","OVPT","PL_5000","PO2SM","OVSD","OVSDSE","IM","GM","IND0A100","LUG_NAC","LUGAR_EST","ANO"
141,"0044009",4,"Campeche",4009,"Escárcega",58553,-0,"9.55","26.37","3.51","2.17","2.4","45.45","5.12","45.6","58.84",-0,-0,-174,"Medio",-0,1324,7,2015
142,"0044001",4,"Campeche",4001,"Calkiní",56537,-0,"11.1","23.25","14.41","0.84","4.29","44.56","2.54","26.28","54.47",-0,-0,-248,"Medio",-0,1392,8,2015
143,"0044009",4,"Campeche",4009," Escárcega                                        ",54184,-0,"12.02","31.25","7.79","3.95","2.67","56.42","7.32","45.6","66.38",-0,-0,-145,"Medio",26035,1319,-0,2010
144,"0044009",4,"Campeche",4009,"Escárcega",53733,10703,"18.05",-0,-0,"13.58","17.51",-0,-0,-0,-0,"59.96",-0,-12,"Medio",-0,1186,-0,1995
145,"0044001",4,"Campeche",4001," Calkiní                                          ",52890,-0,"13.12","28.54","20.87","1.44","6.29","52.83","2.8","26.28","65.63",-0,-0,-237,"Medio",24998,1404,-0,2010
146,"0044009",4,"Campeche",4009,"Escárcega",50563,-0,"16.67","45.41",-0,"13.91","8.17","67.09","26.1","48.76","76.65",-0,"17.78",-42,"Alto",-0,1235,6,2000
147,"0044009",4,"Campeche",4009,"Escárcega",50106,-0,"14.68","37.4","7.87","5.55","4.51","62.36","11.75","45.69","65.76",-0,-0,-241,"Medio",-0,1393,7,2005
148,"0044001",4,"Campeche",4001,"Calkiní",49850,-0,"16.84","34.59","26.36","2.98","7.53","59.24","12.89","25.29","64.11",-0,-0,-248,"Medio",-0,1403,8,2005
149,"0044001",4,"Campeche",4001,"Calkiní",46899,-0,"18.21","41.58",-0,"4.59","9.29","62.42","19.65","25.66","74.73",-0,"47.53",-146,"Medio",-0,1323,8,2000
150,"0044009",4,"Campeche",4009,"Escárcega",44496,-0,"19.37","57.42","28.46","18.2","21.69","73.75","39.2","54.31","74.53",-0,-0,-255,"Medio",-0,1423,5,1990
151,"0044011",4,"Campeche",4011,"Candelaria",43879,-0,"12.8","30.29","7.61","9.04","17.15","48.2","13.47","76.18","60.34",-0,-0,769,"Alto",-0,507,1,2015
152,"0044001",4,"Campeche",4001,"Calkiní",43799,8381,"21.12",-0,-0,"5.45","18.33",-0,-0,-0,-0,"62.33",-0,"-0.11","Medio",-0,1277,-0,1995
153,"0044006",4,"Campeche",4006,"Hopelchén",41745,7726,"24.66",-0,-0,"24.84","39.98",-0,-0,-0,-0,"87.01",-0,705,"Alto",-0,595,-0,1995
154,"0044011",4,"Campeche",4011," Candelaria                                       ",41194,-0,"15.78","36.6","13.15","13.93","15.06","54.42","16.1","76.18","75.37",-0,-0,657,"Alto",35095,636,-0,2010
155,"0044006",4,"Campeche",4006,"Hopelchén",40100,-0,"10.12","35.91","14.46","2.46","2.15","48.25","2.45","80.69","66.58",-0,-0,361,"Alto",-0,836,3,2015
156,"0044001",4,"Campeche",4001,"Calkiní",38883,-0,"24.77","55.4","41.73","10.12","42.2","70.35","34.19","35.2","73.11",-0,-0,"-0.23","Medio",-0,1407,4,1990
157,"0044006",4,"Campeche",4006," Hopelchén                                        ",37777,-0,"11.94","27.06","15.22","4.48",5,"60.33","4.17","80.69","77.27",-0,-0,156,"Medio",29434,1062,-0,2010
158,"0044011",4,"Campeche",4011,"Candelaria",37681,-0,"19.55","55.45",-0,"34.98","38.74","68.04","44.51","78.68","86.9",-0,"29.19",916,"Alto",-0,471,2,2000
159,"0044011",4,"Campeche",4011,"Candelaria",37006,-0,"17.9","44.05","13.32","25.15","18.24","61.6","26.03","74.91","74.55",-0,-0,"0.62","Alto",-0,632,2,2005
160,"0044006",4,"Campeche",4006,"Hopelchén",36271,-0,"28.8","66.05","57.46","33.19","61.21","74.62","46.62","82.95","80.2",-0,-0,603,"Alto",-0,682,1,1990
161,"0044006",4,"Campeche",4006,"Hopelchén",34687,-0,"15.86","33.93","37.63","10.14","8.73","67.05","9.34","80.51","73.01",-0,-0,"0.28","Alto",-0,928,3,2005
162,"0044005",4,"Campeche",4005,"Hecelchakán",31230,-0,"9.67","25.12","9.56","2.5","2.47","45.76","1.02","32.95","51.36",-0,-0,-291,"Medio",-0,1434,9,2015
163,"0044006",4,"Campeche",4006,"Hopelchén",31214,-0,"18.49","44.39",-0,"14.4","9.76","69.75","14.57","79.12","85.11",-0,"46.79",325,"Alto",-0,903,3,2000
164,"0044010",4,"Campeche",4010,"Calakmul",28424,-0,"15.29","29.49","4.29","3.6","32.35","53.28","11.15",100,"44.78",-0,-0,706,"Alto",-0,563,2,2015
165,"0044005",4,"Campeche",4005," Hecelchakán                                      ",28306,-0,"11.74","26.04","17.93","2.32","9.55","54.19","2.26","32.95","61.89",-0,-0,-291,"Medio","24.39",1451,-0,2010
166,"0044005",4,"Campeche",4005,"Hecelchakán",26973,-0,"14.67","30.69","25.18","7.41","8.47","61.87","5.82","32.7","63.09",-0,-0,-273,"Medio",-0,1439,9,2005
167,"0044010",4,"Campeche",4010," Calakmul                                         ",26882,-0,"17.87","36.56","7.98","6.44","31.4","64.49","13.48",100,"79.66",-0,-0,839,"Alto",37155,506,-0,2010
168,"0044005",4,"Campeche",4005,"Hecelchakán",24889,-0,"15.82","38.14",-0,"7.7","16.12","66.94",14,"32.88","73.54",-0,"34.64",-208,"Medio",-0,1386,9,2000
169,"0044010",4,"Campeche",4010,"Calakmul",23814,-0,"22.07","45.73","11.09","18.94","38.25","71.16","31.94",100,"74.49",-0,-0,972,"Alto",-0,420,1,2005
170,"0044005",4,"Campeche",4005,"Hecelchakán",23417,4300,"18.46",-0,-0,"7.38","19.04",-0,-0,-0,-0,"72.32",-0,"0.03","Medio",-0,1160,-0,1995
171,"0044010",4,"Campeche",4010,"Calakmul",23115,-0,"25.76","59.74",-0,"40.73","71.73","75.13","52.67",100,"86.84",-0,"22.15",1458,"Muy alto",-0,211,1,2000
172,"0044005",4,"Campeche",4005,"Hecelchakán",20290,-0,"20.75","50.71","33.78","15.6","37.42","76.41","29.54","30.62","77.71",-0,-0,-284,"Medio",-0,1448,6,1990
173,"0044008",4,"Campeche",4008,"Tenabo",10665,-0,"10.92","23.47","19.55","1.23","1.85","45.32","1.05","22.52","63.63",-0,-0,-133,"Medio",-0,1281,5,2015
174,"0044008",4,"Campeche",4008," Tenabo                                           ",9736,-0,"13.37","29.29","29.96","2.85","6.01","56.08","1.87","22.52","67.11",-0,-0,-67,"Medio",26911,1257,-0,2010
175,"0044008",4,"Campeche",4008,"Tenabo",9050,-0,"14.69","33.66","44.26","5.75","6.81","68.05","4.09","23.38","70.04",-0,-0,-47,"Alto",-0,1228,5,2005
176,"0044007",4,"Campeche",4007,"Palizada",8971,-0,"9.87","24.68","2.12","1.95","23.4","42.89","3.88",100,"59.81",-0,-0,164,"Alto",-0,1018,4,2015
177,"0044007",4,"Campeche",4007,"Palizada",8401,-0,"13.33","45.62",-0,"8.22","41.28","60.74","27.71",100,"77.44",-0,"8.59",116,"Alto",-0,1088,4,2000
178,"0044008",4,"Campeche",4008,"Tenabo",8400,-0,"16.51","41.98",-0,"7.77","8.47","67.97","11.78","24.68","81.64",-0,"63.05",38,"Alto",-0,1166,5,2000
179,"0044007",4,"Campeche",4007," Palizada                                         ",8352,-0,"11.46","30.67","4.7","5.23","32.81","51.47","7.33",100,"61.29",-0,-0,153,"Medio","29.4",1065,-0,2010
180,"0044007",4,"Campeche",4007,"Palizada",8290,-0,"12.21","37.16","4.78","7.75","36.39","57.85","16.33",100,"66.44",-0,-0,121,"Alto",-0,1087,4,2005
181,"0044007",4,"Campeche",4007,"Palizada",7903,1674,"17.16",-0,-0,"15.33","36.35",-0,-0,-0,-0,40,-0,9,"Medio",-0,1173,-0,1995
182,"0044008",4,"Campeche",4008,"Tenabo",7630,1404,"21.1",-0,-0,"6.85","9.83",-0,-0,-0,-0,"84.14",-0,109,"Medio",-0,1073,-0,1995
183,"0044007",4,"Campeche",4007,"Palizada",7162,-0,"17.69","60.03","24.27","43.66","62.55","68.19","48.47",100,"78.18",-0,-0,"0.27","Alto",-0,971,2,1990
184,"0044008",4,"Campeche",4008,"Tenabo",6568,-0,"22.27","55.94","33.14","16.08","22.62","78.25","21.31","21.53","83.37",-0,-0,-295,"Medio",-0,1462,7,1990
185,"0055030",5,"Coahuila de Zaragoza",5030,"Saltillo",807537,-0,"1.54","7.13","0.28","0.24","1.87","21.63","0.48","2.13","17.01",-0,-0,-1823,"Muy bajo",-0,2436,37,2015
186,"0055030",5,"Coahuila de Zaragoza",5030," Saltillo                                         ",725123,-0,"2.14","9.1","0.42","0.37","0.89","27.18","1.06","2.13","22.17",-0,-0,-1893,"Muy bajo",6278,2436,-0,2010
187,"0055035",5,"Coahuila de Zaragoza",5035,"Torreón",679288,-0,"1.49","7.91","0.23","0.09","0.65","18.46","0.69","4.81","31.8",-0,-0,-1722,"Muy bajo",-0,2418,34,2015
188,"0055030",5,"Coahuila de Zaragoza",5030,"Saltillo",648929,-0,"2.72","11.04","0.72","0.5","2.11","30.63","1.47","2.35","23.26",-0,-0,-1921,"Muy bajo",-0,2436,38,2005
189,"0055035",5,"Coahuila de Zaragoza",5035," Torreón                                          ",639629,-0,"1.78","9.58","0.55","0.13","0.42","24.81","1.86","4.81","25.14",-0,-0,-1881,"Muy bajo",6423,2433,-0,2010
190,"0055030",5,"Coahuila de Zaragoza",5030,"Saltillo",578046,-0,"3.16","14.32",-0,"0.95","2.26","35.94","2.27","2.67","24.78",-0,"1.86","-2.01","Muy bajo",-0,2427,38,2000
191,"0055035",5,"Coahuila de Zaragoza",5035,"Torreón",577477,-0,"2.14","11.16","0.79","0.24","0.04","27.01","2.85","4.98","31.13",-0,-0,-1893,"Muy bajo",-0,2431,37,2005
192,"0055035",5,"Coahuila de Zaragoza",5035,"Torreón",529512,-0,"2.64","14.82",-0,"0.44","0.23","31.3","3.3","5.01","33.17",-0,"1.76",-1983,"Muy bajo",-0,2424,36,2000
193,"0055030",5,"Coahuila de Zaragoza",5030,"Saltillo",527979,113769,"4.04",-0,-0,"2.02","4.69",-0,-0,-0,-0,"10.27",-0,-1641,"Muy bajo",-0,2364,-0,1995
194,"0055035",5,"Coahuila de Zaragoza",5035,"Torreón",508076,114834,"3.26",-0,-0,"0.45","1.97",-0,-0,-0,-0,"7.76",-0,-1744,"Muy bajo",-0,2394,-0,1995
195,"0055035",5,"Coahuila de Zaragoza",5035,"Torreón",464825,-0,"3.74","21.67","6.44","1.7","2.55","42.96","5.63","5.46","57.22",-0,-0,-1998,"Muy bajo",-0,2377,37,1990
196,"0055030",5,"Coahuila de Zaragoza",5030,"Saltillo",440920,-0,"4.85","22.77","7.82","3.45","5.33","47.02","4.31","4.53","58.52",-0,-0,-1893,"Muy bajo",-0,2358,36,1990
197,"0055018",5,"Coahuila de Zaragoza",5018,"Monclova",231107,-0,"1.34","6.85","0.3","0.17","1.16","22.14","0.31","0.43","17.88",-0,-0,-1836,"Muy bajo",-0,2437,38,2015
198,"0055018",5,"Coahuila de Zaragoza",5018," Monclova                                         ",216206,-0,"1.66","8.61","0.36","0.47","0.67","28.71","0.86","0.43","25.19",-0,-0,-1871,"Muy bajo",6527,2429,-0,2010
199,"0055018",5,"Coahuila de Zaragoza",5018,"Monclova",200160,-0,"2.12","10.25","0.68","0.4","0.58","31.48","0.52","0.67","31.25",-0,-0,-1882,"Muy bajo",-0,2430,36,2005
200,"0055018",5,"Coahuila de Zaragoza",5018,"Monclova",193744,-0,"2.68","13.72",-0,"0.69","0.91","35.67","1.48","0.61","33.29",-0,"1.51","-1.97","Muy bajo",-0,2423,35,2000
201,"0055018",5,"Coahuila de Zaragoza",5018,"Monclova",189738,44236,"3.37",-0,-0,"1.21","4.18",-0,-0,-0,-0,"20.96",-0,-1725,"Muy bajo",-0,2391,-0,1995
202,"0055018",5,"Coahuila de Zaragoza",5018,"Monclova",178606,-0,"3.42","19.59","3.86","2.81","4.33","49.98","3.13","0.46","45.01",-0,-0,-2097,"Muy bajo",-0,2389,38,1990
203,"0055025",5,"Coahuila de Zaragoza",5025,"Piedras Negras",163595,-0,"1.5","8.63","0.36","0.17","0.82","30.33","0.93","1.72","31.7",-0,-0,-1531,"Muy bajo",-0,2356,29,2015
204,"0055025",5,"Coahuila de Zaragoza",5025," Piedras Negras                                   ",152806,-0,"2.15","11.06","0.47","0.33","0.29","34.01","1.32","1.72","29.33",-0,-0,-1711,"Muy bajo",8338,2392,-0,2010
205,"0055002",5,"Coahuila de Zaragoza",5002,"Acuña",147809,-0,"1.76","10.86","0.14","0.83","0.89","30.1","0.7","1.84","44.27",-0,-0,-1353,"Muy bajo",-0,2280,25,2015
206,"0055025",5,"Coahuila de Zaragoza",5025,"Piedras Negras",143915,-0,"2.63","13.06","0.78","0.36","0.58","36.11","1.62","1.32","21.96",-0,-0,-1859,"Muy bajo",-0,2423,35,2005
207,"0055002",5,"Coahuila de Zaragoza",5002," Acuña                                            ",136755,-0,"2.7","14.24","0.48","0.61",1,"39.57","1.48","1.84","48.95",-0,-0,-1379,"Muy bajo",12092,2276,-0,2010
208,"0055025",5,"Coahuila de Zaragoza",5025,"Piedras Negras",128130,-0,"3.2","16.91",-0,"1.22","1.14","37.13","3.11","1.36","23.39",-0,"1.5",-1986,"Muy bajo",-0,2425,37,2000
209,"0055002",5,"Coahuila de Zaragoza",5002,"Acuña",126238,-0,"3.11","16.29","0.91","0.62","1.19","45.82","3.69","1.59","28.69",-0,-0,-1611,"Muy bajo",-0,2350,28,2005
210,"0055025",5,"Coahuila de Zaragoza",5025,"Piedras Negras",116148,27336,"4.05",-0,-0,"2.6","5.89",-0,-0,-0,-0,"17.37",-0,-1568,"Muy bajo",-0,2333,-0,1995
211,"0055002",5,"Coahuila de Zaragoza",5002,"Acuña",110487,-0,"3.48","20.01",-0,"3.3","1.09","49.67","9.78","2.11","30.57",-0,"3.87","-1.66","Muy bajo",-0,2345,28,2000
212,"0055017",5,"Coahuila de Zaragoza",5017,"Matamoros",108950,-0,"3.16","15.05","1.95","0.2","1.4","29.51","1.24","42.25","42.72",-0,-0,-1098,"Muy bajo",-0,2134,19,2015
213,"0055017",5,"Coahuila de Zaragoza",5017," Matamoros                                        ",107160,-0,"4.67","20.03","2.97","0.45","0.59","38.91","2.33","42.25","34.24",-0,-0,-1208,"Bajo",14026,2174,-0,2010
214,"0055033",5,"Coahuila de Zaragoza",5033,"San Pedro",106142,-0,"4.66","18.46","2.18","0.4","5.38","29.44","0.75","44.86","56.32",-0,-0,-823,"Bajo",-0,1908,10,2015
215,"0055033",5,"Coahuila de Zaragoza",5033," San Pedro                                        ",102650,-0,"5.8","21.96","3.18","1.01","4.18","38.17","1.8","44.86","57.04",-0,-0,-902,"Bajo",17482,1952,-0,2010
216,"0055017",5,"Coahuila de Zaragoza",5017,"Matamoros",99707,-0,"6.08","23.65","5.56","1.01","1.17","44.15","5.81","42.68","50.21",-0,-0,-1076,"Bajo",-0,2088,18,2005
217,"0055033",5,"Coahuila de Zaragoza",5033,"San Pedro",99165,-0,"9.92","44.94","27.95","8.19","7.95","59.49","26.1","52.03","80.34",-0,-0,-798,"Bajo",-0,1833,10,1990
218,"0055025",5,"Coahuila de Zaragoza",5025,"Piedras Negras",98185,-0,"4.4","24.78","3.68","5.32","13.21","48.92","6.29","2.04","55.29",-0,-0,"-1.86","Muy bajo",-0,2348,34,1990
219,"0055033",5,"Coahuila de Zaragoza",5033,"San Pedro",93677,-0,"6.57","26.21","5.73","1.36","2.35","41.62","6.64","46.03","60.62",-0,-0,-935,"Bajo",-0,1986,13,2005
220,"0055027",5,"Coahuila de Zaragoza",5027,"Ramos Arizpe",92828,-0,"2.01","8.25","0.44","0.43","1.48","23.3","0.5","11.8","16.54",-0,-0,"-1.73","Muy bajo",-0,2423,35,2015
221,"0055017",5,"Coahuila de Zaragoza",5017,"Matamoros",92029,-0,"6.56","29.57",-0,"1.56","0.45","47.8","10.96","42.98","53.49",-0,"8.21",-1147,"Bajo",-0,2108,18,2000
222,"0055033",5,"Coahuila de Zaragoza",5033,"San Pedro",91421,19055,"8.99",-0,-0,3,"4.4",-0,-0,-0,-0,"45.74",-0,"-0.66","Medio",-0,1718,-0,1995
223,"0055033",5,"Coahuila de Zaragoza",5033,"San Pedro",88343,-0,"7.89","33.08",-0,"2.48","2.97","43.72","12.63","45.37","64.58",-0,"7.35",-989,"Bajo",-0,2006,12,2000
224,"0055017",5,"Coahuila de Zaragoza",5017,"Matamoros",88235,18299,"8.81",-0,-0,"1.51","5.71",-0,-0,-0,-0,"57.01",-0,-679,"Medio",-0,1734,-0,1995
225,"0055017",5,"Coahuila de Zaragoza",5017,"Matamoros",86398,-0,9,"43.38","32.35","5.45","8.42","60.83","18.35","45.5","78.23",-0,-0,-884,"Bajo",-0,1903,13,1990
226,"0055002",5,"Coahuila de Zaragoza",5002,"Acuña",81602,18262,"3.84",-0,-0,"6.72","7.22",-0,-0,-0,-0,39,-0,-1183,"Bajo",-0,2113,-0,1995
227,"0055010",5,"Coahuila de Zaragoza",5010,"Frontera",80991,-0,"1.46","7.92","0.34","0.08","1.39","29.52","0.29","7.65","19.27",-0,-0,-1663,"Muy bajo",-0,2402,32,2015
228,"0055027",5,"Coahuila de Zaragoza",5027," Ramos Arizpe                                     ",75461,-0,"3.21","11.82","0.66","0.83","3.89","29.1","0.91","11.8","25.38",-0,-0,-1705,"Muy bajo",8405,2390,-0,2010
229,"0055010",5,"Coahuila de Zaragoza",5010," Frontera                                         ",75215,-0,"2.32","10.71","0.61","0.55","1.01","38.87","0.83","7.65","27.58",-0,-0,-1639,"Muy bajo",9153,2362,-0,2010
230,"0055010",5,"Coahuila de Zaragoza",5010,"Frontera",70160,-0,"2.77","13.07","1.11","0.8","2.13","42.86","1.34","6.49","36.21",-0,-0,-1612,"Muy bajo",-0,2351,29,2005
231,"0055020",5,"Coahuila de Zaragoza",5020,"Múzquiz",69102,-0,"2.8","13.85","0.52","0.93","1.67","29.89","0.67","10.42","33.15",-0,-0,"-1.34","Muy bajo",-0,2275,24,2015
232,"0055020",5,"Coahuila de Zaragoza",5020," Múzquiz                                          ",66834,-0,"3.46","18.08","1.48","1.07","1.42","35.42","1.46","10.42","39.59",-0,-0,-1391,"Muy bajo",11949,2281,-0,2010
233,"0055010",5,"Coahuila de Zaragoza",5010,"Frontera",66579,-0,"3.61","17.38",-0,"1.13","0.78","46.21","2.55","5.48","38.58",-0,"2.43",-1717,"Muy bajo",-0,2363,30,2000
234,"0055020",5,"Coahuila de Zaragoza",5020,"Múzquiz",65863,-0,"6.01","34.91","6.13","5.64","7.22","56.89","6.55","13.83","60.76",-0,-0,-1566,"Bajo",-0,2262,28,1990
235,"0055010",5,"Coahuila de Zaragoza",5010,"Frontera",63847,14544,"4.37",-0,-0,"1.43","3.82",-0,-0,-0,-0,"27.16",-0,-1364,"Muy bajo",-0,2225,-0,1995
236,"0055028",5,"Coahuila de Zaragoza",5028,"Sabinas",63522,-0,"1.94","9.89","0.32","0.24","1.08","21.89","0.47","9.77","23.73",-0,-0,-1678,"Muy bajo",-0,2409,33,2015
237,"0055020",5,"Coahuila de Zaragoza",5020,"Múzquiz",62990,14538,"6.07",-0,-0,"3.19","3.76",-0,-0,-0,-0,"47.01",-0,-1157,"Bajo",-0,2097,-0,1995
238,"0055020",5,"Coahuila de Zaragoza",5020,"Múzquiz",62773,-0,"4.97","24.33",-0,"1.91","1.66","41.33","3.33","10.4","44.58",-0,"4.11",-1567,"Muy bajo",-0,2309,25,2000
239,"0055020",5,"Coahuila de Zaragoza",5020,"Múzquiz",62710,-0,"4.59","20.89","1.84","1.7","2.33","39.83","1.26","10.13","41.85",-0,-0,"-1.43","Muy bajo",-0,2290,24,2005
240,"0055010",5,"Coahuila de Zaragoza",5010,"Frontera",61450,-0,"4.58","25.34",5,"6.98","5.3","61.15","5.82","5.26","54.31",-0,-0,-1734,"Muy bajo",-0,2317,31,1990
241,"0055028",5,"Coahuila de Zaragoza",5028," Sabinas                                          ",60847,-0,"2.36","11.9","0.82","0.42","0.4","29.56","0.83","9.77","26.8",-0,-0,-1742,"Muy bajo",7989,2402,-0,2010
242,"0055009",5,"Coahuila de Zaragoza",5009,"Francisco I. Madero",58360,-0,"3.77","16.74","2.1","0.18","2.32","27.61","0.91","52.17","44.71",-0,-0,-1021,"Bajo",-0,2067,17,2015
243,"0055027",5,"Coahuila de Zaragoza",5027,"Ramos Arizpe",56708,-0,"4.19","15.8","1.59","2.04","6.03","33.41","1.8","14.95","26.32",-0,-0,"-1.67","Muy bajo",-0,2374,30,2005
244,"0055002",5,"Coahuila de Zaragoza",5002,"Acuña",56336,-0,"4.89","29.91","6.89","12.38","11.57","53.43","10.98","5.95","62.6",-0,-0,-1585,"Bajo",-0,2268,29,1990
245,"0055009",5,"Coahuila de Zaragoza",5009," Francisco I. Madero                              ",55676,-0,"4.7","19.92","2.81","0.69","0.45","36.06","1.57","52.17","52.57",-0,-0,-1035,"Bajo",15981,2057,-0,2010
246,"0055028",5,"Coahuila de Zaragoza",5028,"Sabinas",53042,-0,"3.09","14.41","0.9","0.52","1.23","32.49","1.24","9.63","37.76",-0,-0,-1694,"Muy bajo",-0,2380,32,2005
247,"0055028",5,"Coahuila de Zaragoza",5028,"Sabinas",52379,-0,"3.45","19.58",-0,"1.23","1.17","35.58","2.61","9.17","40.23",-0,"2.48",-1776,"Muy bajo",-0,2386,32,2000
248,"0055009",5,"Coahuila de Zaragoza",5009,"Francisco I. Madero",51528,-0,6,"24.65","3.5","0.76","3.82","39.48","4.56","41.62","55.7",-0,-0,-1083,"Bajo",-0,2093,20,2005
249,"0055028",5,"Coahuila de Zaragoza",5028,"Sabinas",51129,12263,"3.86",-0,-0,"3.17","2.81",-0,-0,-0,-0,"19.18",-0,-1514,"Muy bajo",-0,2309,-0,1995
250,"0055009",5,"Coahuila de Zaragoza",5009,"Francisco I. Madero",50981,-0,"8.93","45.34","22.38","6.69","5.01","57.62","20.2","48.56","79.68",-0,-0,-937,"Bajo",-0,1937,16,1990
251,"0055009",5,"Coahuila de Zaragoza",5009,"Francisco I. Madero",47510,10082,"7.92",-0,-0,"1.75","4.17",-0,-0,-0,-0,"49.66",-0,-768,"Bajo",-0,1814,-0,1995
252,"0055028",5,"Coahuila de Zaragoza",5028,"Sabinas",47030,-0,"4.59","27.28","4.55","3.63","4.47","48.36","3.16","9.49","63.16",-0,-0,"-1.8","Muy bajo",-0,2334,33,1990
253,"0055009",5,"Coahuila de Zaragoza",5009,"Francisco I. Madero",46452,-0,"6.68","31.41",-0,"1.12","0.89","43.21","9.81","43.27","59.35",-0,"7.25",-1133,"Bajo",-0,2097,17,2000
254,"0055024",5,"Coahuila de Zaragoza",5024," Parras                                           ",45401,-0,"5.2","17.62","6.19","1.11","5.96","34.86","2.77","25.51","59.41",-0,-0,-1017,"Bajo",16181,2046,-0,2010
255,"0055024",5,"Coahuila de Zaragoza",5024,"Parras",44799,-0,"4.21","13.73","4.87","0.57","6.83","26.81","1.49","25.51","54.54",-0,-0,-972,"Bajo",-0,2024,13,2015
256,"0055024",5,"Coahuila de Zaragoza",5024,"Parras",44715,-0,"5.94","20.6","8.9",1,"10.92","40.25","6.03","25.94","52.75",-0,-0,-1115,"Bajo",-0,2114,21,2005
257,"0055024",5,"Coahuila de Zaragoza",5024,"Parras",43339,-0,"7.22","26.06",-0,"2.29","9.78","44.45","13.48","28.4","56.2",-0,"14.85",-1117,"Bajo",-0,2086,16,2000
258,"0055024",5,"Coahuila de Zaragoza",5024,"Parras",43303,9052,"9.01",-0,-0,"3.16","12.11",-0,-0,-0,-0,"38.09",-0,-837,"Bajo",-0,1869,-0,1995
259,"0055032",5,"Coahuila de Zaragoza",5032,"San Juan de Sabinas",43232,-0,"1.64","9.76","0.63","0.37","0.96","22.89","0.74","8.38","29.36",-0,-0,"-1.61","Muy bajo",-0,2385,31,2015
260,"0055032",5,"Coahuila de Zaragoza",5032," San Juan de Sabinas                              ",41649,-0,"2.06","12.1","1.21","1.58","1.29","28.37","1.19","8.38","29.65",-0,-0,"-1.7","Muy bajo",8468,2388,-0,2010
261,"0055032",5,"Coahuila de Zaragoza",5032,"San Juan De Sabinas",40731,10147,"3.74",-0,-0,"2.59","5.94",-0,-0,-0,-0,"21.01",-0,-1539,"Muy bajo",-0,2323,-0,1995
262,"0055032",5,"Coahuila de Zaragoza",5032,"San Juan de Sabinas",40231,-0,"3.76","25.58","3.6","2.89",7,"44.39","3.23","9.81","63.43",-0,-0,-1865,"Muy bajo",-0,2353,35,1990
263,"0055032",5,"Coahuila de Zaragoza",5032,"San Juan De Sabinas",40138,-0,"2.73","17.47",-0,"1.47","2.57","32.6","2.21","7.88","40.36",-0,"2.42",-1837,"Muy bajo",-0,2403,34,2000
264,"0055032",5,"Coahuila de Zaragoza",5032,"San Juan de Sabinas",40115,-0,"2.66","14.4","0.97","1.2","4.13","30.21","1.32","8.67","37.88",-0,-0,"-1.7","Muy bajo",-0,2383,33,2005
265,"0055027",5,"Coahuila de Zaragoza",5027,"Ramos Arizpe",39853,-0,"5.69","22.59",-0,"2.82","6.03","38.63","6.22","21.41","28.05",-0,"4.22",-1671,"Muy bajo",-0,2349,29,2000
