id,tipo,ano,estado,municipio,localidad,solicitudes_atendidas,solicitudes_recibidas,cod_inegi_localidad,cod_inegi_municipio
1332,GASOLINA,2015,NAYARIT,ROSAMORADA,PIMIENTILLO,2,2,018010025,018010
1333,GASOLINA,2015,NAYARIT,ROSAMORADA,"SAN MIGUEL",1,1,,018010
1334,GASOLINA,2015,NAYARIT,ROSAMORADA,"SAN MIGUELITO",1,1,018010063,018010
1335,GASOLINA,2015,NAYARIT,"SAN BLAS","BOCA DEL ASADERO",6,6,018012006,018012
1336,GASOLINA,2015,NAYARIT,"SAN BLAS","LAURELES Y GONGORA (EL LIMON)",3,3,018012027,018012
1337,GASOLINA,2015,NAYARIT,"SAN BLAS","SAN BLAS",19,19,018012001,018012
1338,GASOLINA,2015,NAYARIT,"SANTIAGO IXCUINTLA","BOCA DE CAMICHIN",2,2,018015007,018015
1339,GASOLINA,2015,NAYARIT,"SANTIAGO IXCUINTLA","MEXCALTITAN DE URIBE (ISLA DE MEXCALTITAN)",2,2,,018015
1340,GASOLINA,2015,NAYARIT,"SANTIAGO IXCUINTLA","PALMAR DE CUAUTLA (CUAUTLA)",2,2,,018015
1341,GASOLINA,2015,NAYARIT,"SANTIAGO IXCUINTLA","PUERTA DE PALAPARES",2,2,018015057,018015
1342,GASOLINA,2015,NAYARIT,TECUALA,"ANTONIO R. LAURELES",1,1,018016004,018016
1343,GASOLINA,2015,NAYARIT,TECUALA,"COMUNIDAD INDIGENA PUENTE EL COACOYUL (EL SUSPIRO)",4,4,,018016
1344,GASOLINA,2015,NAYARIT,TECUALA,"LOS MORILLOS",1,1,018016029,018016
1345,GASOLINA,2015,NAYARIT,TECUALA,NOVILLERO,2,2,018016031,018016
1346,GASOLINA,2015,NAYARIT,TECUALA,"PLAYA NOVILLERO",1,1,018016038,018016
1347,GASOLINA,2015,NAYARIT,TECUALA,"POZO DE HIGUERAS II",3,3,,018016
1348,GASOLINA,2015,NAYARIT,TECUALA,"SAN CAYETANO",1,1,018016046,018016
1349,GASOLINA,2015,NAYARIT,TECUALA,TECUALA,3,3,018016001,018016
1350,GASOLINA,2015,NAYARIT,TUXPAN,"UNION DE CORRIENTES",1,1,018018018,018018
1351,GASOLINA,2015,OAXACA,"JUCHITAN DE ZARAGOZA","ALVARO OBREGON",1,1,,
1352,GASOLINA,2015,OAXACA,"JUCHITAN DE ZARAGOZA","PLAYA SAN VICENTE",1,1,,
1353,GASOLINA,2015,OAXACA,"JUCHITAN DE ZARAGOZA","SANTA MARIA DEL MAR",1,1,,
1354,GASOLINA,2015,OAXACA,"SALINA CRUZ","SALINA CRUZ",7,7,020079001,020079
1355,GASOLINA,2015,OAXACA,"SALINA CRUZ","SALINAS DEL MARQUES",3,3,020079003,020079
1356,GASOLINA,2015,OAXACA,"SAN DIONISIO DEL MAR",HUAMUCHIL,1,1,020130002,020130
1357,GASOLINA,2015,OAXACA,"SAN DIONISIO DEL MAR","SAN DIONISIO DEL MAR",3,3,020130001,020130
1358,GASOLINA,2015,OAXACA,"SAN FRANCISCO DEL MAR","SAN FRANCISCO DEL MAR",1,1,020141036,020141
1359,GASOLINA,2015,OAXACA,"SAN MATEO DEL MAR","SAN MATEO DEL MAR",1,1,020248001,020248
1360,GASOLINA,2015,OAXACA,"SAN PEDRO HUAMELULA","EL COYUL",1,1,020307005,020307
1361,GASOLINA,2015,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","PUERTO ESCONDIDO",5,7,,
1362,GASOLINA,2015,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","SAN PEDRO MIXTEPEC -DISTR. 22-",1,1,,
1363,GASOLINA,2015,OAXACA,"SAN PEDRO POCHUTLA","PUERTO ANGEL",6,9,020324025,020324
1364,GASOLINA,2015,OAXACA,"SANTA MARIA COLOTEPEC","SANTA MARIA COLOTEPEC",4,4,020401001,020401
1365,GASOLINA,2015,OAXACA,"SANTA MARIA HUATULCO","BAHIA DE SANTA CRUZ (SANTA CRUZ)",0,1,,020413
1366,GASOLINA,2015,OAXACA,"SANTA MARIA TONAMECA",MAZUNTE,0,1,020439016,020439
1367,GASOLINA,2015,OAXACA,"SANTIAGO PINOTEPA NACIONAL",CORRALERO,2,4,020482010,020482
1368,GASOLINA,2015,OAXACA,"SANTIAGO PINOTEPA NACIONAL","SANTIAGO PINOTEPA NACIONAL",1,1,020482001,020482
1369,GASOLINA,2015,OAXACA,"SANTO DOMINGO TEHUANTEPEC","SANTA GERTRUDIS MIRAMAR (EL CARRIZAL)",1,1,,020515
1370,GASOLINA,2015,OAXACA,"SANTO DOMINGO TEHUANTEPEC","SANTO DOMINGO TEHUANTEPEC",1,1,020515001,020515
1371,GASOLINA,2015,OAXACA,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","EL ZAPOTALITO",1,1,,
1372,GASOLINA,2015,OAXACA,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","SAN JOSE MANIALTEPEC",1,1,,
1373,GASOLINA,2015,QUERETARO,"CADEREYTA DE MONTES","BELLAVISTA DEL RIO",0,1,,022004
1374,GASOLINA,2015,QUERETARO,"CADEREYTA DE MONTES",TZIBANTZA,1,1,022004159,022004
1375,GASOLINA,2015,QUERETARO,"CADEREYTA DE MONTES",TZIQUIA,1,1,022004119,022004
1376,GASOLINA,2015,QUERETARO,"CADEREYTA DE MONTES",XIDHI,1,1,022004238,022004
1377,GASOLINA,2015,QUERETARO,"CADEREYTA DE MONTES",XODHE,1,1,022004155,022004
1378,GASOLINA,2015,QUERETARO,"SAN JUAN DEL RIO","LA ESTANCIA",1,1,022016094,022016
1379,GASOLINA,2015,"QUINTANA ROO","LAZARO CARDENAS",CHIQUILA,2,3,023007008,023007
1380,GASOLINA,2015,"QUINTANA ROO","LAZARO CARDENAS",HOLBOX,0,2,023007012,023007
1381,GASOLINA,2015,SINALOA,AHOME,AHOME,1,1,025001070,025001
1382,GASOLINA,2015,SINALOA,AHOME,"BACHOCO NUMERO 2 (MACOCHIN)",1,1,,025001
1383,GASOLINA,2015,SINALOA,AHOME,BACOREHUIS,5,5,025001081,025001
1384,GASOLINA,2015,SINALOA,AHOME,"EL AGUAJITO",20,20,025001067,025001
1385,GASOLINA,2015,SINALOA,AHOME,"EL ALHUATE",2,2,025001675,025001
1386,GASOLINA,2015,SINALOA,AHOME,"EL COLORADO",29,29,025001119,025001
1387,GASOLINA,2015,SINALOA,AHOME,"EL HECHO",1,1,0250011001,025001
1388,GASOLINA,2015,SINALOA,AHOME,"HIGUERA DE ZARAGOZA",2,2,025001160,025001
1389,GASOLINA,2015,SINALOA,AHOME,JITZAMURI,14,15,025001166,025001
1390,GASOLINA,2015,SINALOA,AHOME,"LAS GRULLAS MARGEN DERECHA",2,2,025001148,025001
1391,GASOLINA,2015,SINALOA,AHOME,"LAS GRULLAS MARGEN IZQUIERDA",2,2,025001149,025001
1392,GASOLINA,2015,SINALOA,AHOME,"LAS LAJITAS",3,3,025001169,025001
1393,GASOLINA,2015,SINALOA,AHOME,"LAZARO CARDENAS (MUELLECITO)",5,5,025001448,025001
1394,GASOLINA,2015,SINALOA,AHOME,"LOS MOCHIS",5,5,025001001,025001
1395,GASOLINA,2015,SINALOA,AHOME,PAREDONES,2,2,025001349,025001
1396,GASOLINA,2015,SINALOA,AHOME,"POBLADO NUMERO CINCO",2,2,025001356,025001
1397,GASOLINA,2015,SINALOA,AHOME,TOPOLOBAMPO,8,8,025001240,025001
1398,GASOLINA,2015,SINALOA,ANGOSTURA,"COSTA AZUL",3,3,025002035,025002
1399,GASOLINA,2015,SINALOA,ANGOSTURA,"LA REFORMA",40,43,025002093,025002
1400,GASOLINA,2015,SINALOA,ANGOSTURA,"PLAYA COLORADA",5,5,025002084,025002
1401,GASOLINA,2015,SINALOA,BADIRAGUATO,"EL VAREJONAL",1,1,025003312,025003
1402,GASOLINA,2015,SINALOA,COSALA,COSALA,1,1,025005001,025005
1403,GASOLINA,2015,SINALOA,COSALA,MEZCALTITAN,1,1,025005091,025005
1404,GASOLINA,2015,SINALOA,CULIACAN,COSPITA,2,2,025006311,025006
1405,GASOLINA,2015,SINALOA,CULIACAN,"COSTA RICA",1,1,025006312,025006
1406,GASOLINA,2015,SINALOA,CULIACAN,"CULIACAN ROSALES",1,1,025006001,025006
1407,GASOLINA,2015,SINALOA,CULIACAN,"EL CONCHAL",3,3,025006305,025006
1408,GASOLINA,2015,SINALOA,CULIACAN,"EL ROBALAR",2,2,0250061044,025006
1409,GASOLINA,2015,SINALOA,CULIACAN,IMALA,1,1,025006413,025006
1410,GASOLINA,2015,SINALOA,CULIACAN,"JESUS MARIA",2,2,025006421,025006
1411,GASOLINA,2015,SINALOA,CULIACAN,"LAS ARENITAS",3,3,025006133,025006
1412,GASOLINA,2015,SINALOA,CULIACAN,"PUEBLO NUEVO",1,1,025006936,025006
1413,GASOLINA,2015,SINALOA,"EL FUERTE","ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO)",1,1,025010102,025010
1414,GASOLINA,2015,SINALOA,ELOTA,"CELESTINO GAZCA VILLASEÑOR",1,1,,025008
1415,GASOLINA,2015,SINALOA,ELOTA,"EL CHIRIMOLE",1,1,025008029,025008
1416,GASOLINA,2015,SINALOA,ELOTA,"EL SABINAL",1,1,025008074,025008
1417,GASOLINA,2015,SINALOA,ELOTA,"EL SUSPIRO",1,1,025008156,025008
1418,GASOLINA,2015,SINALOA,ELOTA,"LA CRUZ",2,2,025008001,025008
1419,GASOLINA,2015,SINALOA,ELOTA,"PAREDON COLORADO",1,1,025008061,025008
1420,GASOLINA,2015,SINALOA,ELOTA,"PUEBLO NUEVO",1,1,025008176,025008
1421,GASOLINA,2015,SINALOA,ESCUINAPA,ESCUINAPA,9,9,,025009
1422,GASOLINA,2015,SINALOA,ESCUINAPA,"LA CONCHA (LA CONCEPCION)",1,1,025009020,025009
1423,GASOLINA,2015,SINALOA,ESCUINAPA,"OJO DE AGUA DE PALMILLAS",1,1,025009043,025009
1424,GASOLINA,2015,SINALOA,ESCUINAPA,"PALMITO DEL VERDE",2,2,025009044,025009
1425,GASOLINA,2015,SINALOA,ESCUINAPA,TEACAPAN,4,4,025009060,025009
1426,GASOLINA,2015,SINALOA,GUASAVE,"BOCA DEL RIO",6,6,025011386,025011
1427,GASOLINA,2015,SINALOA,GUASAVE,"EL CARACOL",2,2,025011695,025011
1428,GASOLINA,2015,SINALOA,GUASAVE,"EL CERRO CABEZON",10,10,025011065,025011
1429,GASOLINA,2015,SINALOA,GUASAVE,"EL COLORADITO",1,1,025011707,025011
1430,GASOLINA,2015,SINALOA,GUASAVE,"EL HUITUSSI",8,8,025011148,025011
1431,GASOLINA,2015,SINALOA,GUASAVE,"EL TORTUGO",2,2,025011280,025011
1432,GASOLINA,2015,SINALOA,GUASAVE,GUASAVE,4,4,025011001,025011
1433,GASOLINA,2015,SINALOA,GUASAVE,"SAN JOSE DE LA BRECHA",1,1,025011239,025011
1434,GASOLINA,2015,SINALOA,MAZATLAN,BARRON,1,1,025012134,025012
1435,GASOLINA,2015,SINALOA,MAZATLAN,"LOMA ALTA DE LOS SANCHEZ",1,1,025012632,025012
1436,GASOLINA,2015,SINALOA,MAZATLAN,MAZATLAN,133,138,025012001,025012
1437,GASOLINA,2015,SINALOA,NAVOLATO,AGUAMITAS,1,1,025018550,025018
1438,GASOLINA,2015,SINALOA,NAVOLATO,ALTATA,7,7,025018006,025018
1439,GASOLINA,2015,SINALOA,NAVOLATO,DAUTILLOS,9,9,025018054,025018
1440,GASOLINA,2015,SINALOA,NAVOLATO,"EL CASTILLO",5,5,025018041,025018
1441,GASOLINA,2015,SINALOA,NAVOLATO,"EL TETUAN NUEVO",2,2,025018434,025018
1442,GASOLINA,2015,SINALOA,NAVOLATO,"LAS AGUAMITAS",2,2,025018002,025018
1443,GASOLINA,2015,SINALOA,NAVOLATO,"LAS PUENTES (GUADALUPE VICTORIA)",2,2,025018322,025018
1444,GASOLINA,2015,SINALOA,NAVOLATO,NAVOLATO,2,2,025018001,025018
1445,GASOLINA,2015,SINALOA,NAVOLATO,SATAYA,1,1,025018078,025018
1446,GASOLINA,2015,SINALOA,NAVOLATO,YAMETO,5,5,025018126,025018
1447,GASOLINA,2015,SINALOA,ROSARIO,"AGUA VERDE",8,8,025014388,025014
1448,GASOLINA,2015,SINALOA,ROSARIO,CHAMETLA,5,5,025014146,025014
1449,GASOLINA,2015,SINALOA,ROSARIO,"CRUZ PEDREGOZA",1,1,025014015,025014
1450,GASOLINA,2015,SINALOA,ROSARIO,"EJIDO CAJON OJO DE AGUA NUMERO DOS",1,1,025014079,025014
1451,GASOLINA,2015,SINALOA,ROSARIO,"EJIDO GREGORIO VAZQUEZ MORENO (SAN JOACHIN)",2,2,025014020,025014
1452,GASOLINA,2015,SINALOA,ROSARIO,"EL MATADERO (MATADEROS)",1,1,,025014
1453,GASOLINA,2015,SINALOA,ROSARIO,"EL POZOLE",1,1,025014049,025014
1454,GASOLINA,2015,SINALOA,ROSARIO,"EL ROSARIO",2,2,025014001,025014
1455,GASOLINA,2015,SINALOA,ROSARIO,"LA GUASIMA",2,2,025014022,025014
1456,GASOLINA,2015,SINALOA,ROSARIO,"LOS POZOS",2,2,025014041,025014
1457,GASOLINA,2015,SINALOA,ROSARIO,POTRERILLOS,1,1,025014047,025014
1458,GASOLINA,2015,SINALOA,"SALVADOR ALVARADO",GUAMUCHIL,3,3,025015001,025015
1459,GASOLINA,2015,SINALOA,"SAN IGNACIO","BARRAS DE PIAXTLA",3,3,025016676,025016
1460,GASOLINA,2015,SINALOA,SINALOA,BACUBIRITO,2,2,0250171046,025017
1461,GASOLINA,2015,SINALOA,SINALOA,BACURATO,2,2,025017367,025017
1462,GASOLINA,2015,SINALOA,SINALOA,"SANTIAGO DE OCORONI",1,1,025017172,025017
1463,GASOLINA,2015,SONORA,BACUM,"FRANCISCO JAVIER MINA (CAMPO 60)",1,1,026012082,026012
1464,GASOLINA,2015,SONORA,"BENITO JUAREZ","ABEL PLACENCIA",1,1,026071153,026071
1465,GASOLINA,2015,SONORA,"BENITO JUAREZ","PAREDON COLORADO (PAREDON VIEJO)",2,2,026071139,026071
1466,GASOLINA,2015,SONORA,"BENITO JUAREZ",PAREDONCITO,4,4,026071141,026071
1467,GASOLINA,2015,SONORA,"BENITO JUAREZ","VILLA JUAREZ",1,1,026071001,026071
1468,GASOLINA,2015,SONORA,CAJEME,"CIUDAD OBREGON",2,2,026018001,026018
1469,GASOLINA,2015,SONORA,EMPALME,"CRUZ DE PIEDRA",1,1,026025013,026025
1470,GASOLINA,2015,SONORA,EMPALME,EMPALME,8,8,026025001,026025
1471,GASOLINA,2015,SONORA,ETCHOJOA,BACOBAMPO,1,1,026026011,026026
1472,GASOLINA,2015,SONORA,GUAYMAS,"HEROICA GUAYMAS",11,11,026029001,026029
1473,GASOLINA,2015,SONORA,GUAYMAS,"LOCALIDAD SIN NOMBRE",2,2,,026029
1474,GASOLINA,2015,SONORA,HERMOSILLO,"BAHIA DE KINO",5,5,026030137,026030
1475,GASOLINA,2015,SONORA,HERMOSILLO,SAHUIMERO,1,1,0260303258,026030
1476,GASOLINA,2015,SONORA,HUATABAMPO,"AGIABAMPO UNO",4,4,026033002,026033
1477,GASOLINA,2015,SONORA,HUATABAMPO,BACHANTAHUI,2,2,026033011,026033
1478,GASOLINA,2015,SONORA,HUATABAMPO,BACHOCO,2,2,026033012,026033
1479,GASOLINA,2015,SONORA,HUATABAMPO,"GUADALUPE VICTORIA",1,1,026033105,026033
1480,GASOLINA,2015,SONORA,HUATABAMPO,HUATABAMPO,14,14,026033001,026033
1481,GASOLINA,2015,SONORA,HUATABAMPO,"LAS BOCAS",4,4,026033017,026033
1482,GASOLINA,2015,SONORA,HUATABAMPO,"LAS MILPAS",1,1,026033063,026033
1483,GASOLINA,2015,SONORA,HUATABAMPO,"LOMA DE ETCHOROPO",1,1,026033054,026033
1484,GASOLINA,2015,SONORA,HUATABAMPO,"LOS BUITBORES",1,1,026033019,026033
1485,GASOLINA,2015,SONORA,HUATABAMPO,"MELCHOR OCAMPO",2,2,026033062,026033
1486,GASOLINA,2015,SONORA,HUATABAMPO,MORONCARIT,8,8,026033067,026033
1487,GASOLINA,2015,SONORA,HUATABAMPO,"YAVAROS (ISLA LAS VIEJAS)",11,11,026033099,026033
1488,GASOLINA,2015,SONORA,NAVOJOA,"SAN JOSE MASIACA",1,1,026042108,026042
1489,GASOLINA,2015,SONORA,PITIQUITO,"PUERTO LIBERTAD",1,1,026047065,026047
1490,GASOLINA,2015,TABASCO,BALANCAN,BALANCAN,1,1,027001001,027001
1491,GASOLINA,2015,TABASCO,BALANCAN,"SAN PEDRO",1,1,027001506,027001
1492,GASOLINA,2015,TABASCO,CARDENAS,"AZUCENA 2DA. SECCION",1,1,027002013,027002
1493,GASOLINA,2015,TABASCO,CARDENAS,CARDENAS,5,5,027002001,027002
1494,GASOLINA,2015,TABASCO,CARDENAS,"CHICOZAPOTE 1RA. SECCION",1,1,027002032,027002
1495,GASOLINA,2015,TABASCO,CARDENAS,CUAUHTEMOCZIN,6,6,027002031,027002
1496,GASOLINA,2015,TABASCO,CARDENAS,"EL ALACRAN",3,3,027002002,027002
1497,GASOLINA,2015,TABASCO,CARDENAS,"EL ALACRAN (SECCION MANATINERO)",2,2,,027002
1498,GASOLINA,2015,TABASCO,CARDENAS,"EL BARI 1RA. SECCION",1,1,027002118,027002
1499,GASOLINA,2015,TABASCO,CARDENAS,"FRANCISCO TRUJILLO GURRIA (SAN PEDRO)",1,1,027002074,027002
1500,GASOLINA,2015,TABASCO,CARDENAS,PAILEBOT,2,2,,027002
1501,GASOLINA,2015,TABASCO,CARDENAS,"SINALOA 1RA. SECCION",2,2,027002169,027002
1502,GASOLINA,2015,TABASCO,CARDENAS,"SINALOA 2DA. SECCION",2,2,,027002
1503,GASOLINA,2015,TABASCO,CARDENAS,"VILLA SANCHEZ MAGALLANES (BARRA DE SANTA ANA)",42,42,,027002
1504,GASOLINA,2015,TABASCO,CENTLA,"ARROYO POLO 2DA. SECCION",3,3,027003211,027003
1505,GASOLINA,2015,TABASCO,CENTLA,"ARROYO POLO 3RA. SECCION (POLO)",4,4,,027003
1506,GASOLINA,2015,TABASCO,CENTLA,"BARRA DE SAN PEDRO (SAN PEDRO Y SAN PABLO)",7,7,,027003
1507,GASOLINA,2015,TABASCO,CENTLA,"BENITO JUAREZ",1,1,027003003,027003
1508,GASOLINA,2015,TABASCO,CENTLA,"BOCA DE CHILAPA 1RA. SECCION",1,1,,027003
1509,GASOLINA,2015,TABASCO,CENTLA,"BOCA DE PANTOJA",3,3,027003238,027003
1510,GASOLINA,2015,TABASCO,CENTLA,"CARLOS ROVIROSA 2A. SECC. (BARRA DE PESCADOR)",4,4,,027003
1511,GASOLINA,2015,TABASCO,CENTLA,"CARLOS ROVIROSA 2DA. SECCION (LA COSTEÑITA)",2,2,,027003
1512,GASOLINA,2015,TABASCO,CENTLA,"CHICHICASTLE 1RA. SECCION",6,6,027003017,027003
1513,GASOLINA,2015,TABASCO,CENTLA,"CHICHICASTLE 2DA. SECCION",2,2,027003018,027003
1514,GASOLINA,2015,TABASCO,CENTLA,"CHILAPA MARGEN DERECHA 2DA. SECCION",1,1,,027003
1515,GASOLINA,2015,TABASCO,CENTLA,"CHILAPA MARGEN IZQUIERDA 1RA. SECCION",1,1,,027003
1516,GASOLINA,2015,TABASCO,CENTLA,CUAUHTEMOC,2,2,027003015,027003
1517,GASOLINA,2015,TABASCO,CENTLA,"EL BELLOTE",1,1,027003070,027003
1518,GASOLINA,2015,TABASCO,CENTLA,"FELIPE CARRILLO PUERTO (CENTRO)",1,1,027003027,027003
1519,GASOLINA,2015,TABASCO,CENTLA,"FRANCISCO I. MADERO",2,2,027003030,027003
1520,GASOLINA,2015,TABASCO,CENTLA,FRONTERA,21,21,027003001,027003
1521,GASOLINA,2015,TABASCO,CENTLA,"FRONTERA (FRONTERITA)",3,3,,027003
1522,GASOLINA,2015,TABASCO,CENTLA,"GOBERNADOR CRUZ",2,2,027003031,027003
1523,GASOLINA,2015,TABASCO,CENTLA,"IGNACIO ZARAGOZA",3,3,027003036,027003
1524,GASOLINA,2015,TABASCO,CENTLA,"JALAPITA 1RA. SECCION",2,2,,027003
1525,GASOLINA,2015,TABASCO,CENTLA,"JOSE MARIA MORELOS Y PAVON",1,1,027003043,027003
1526,GASOLINA,2015,TABASCO,CENTLA,"LA ESTRELLA",3,3,027003025,027003
1527,GASOLINA,2015,TABASCO,CENTLA,"LA SABANA",1,1,027003082,027003
1528,GASOLINA,2015,TABASCO,CENTLA,"LA VICTORIA",2,2,027003062,027003
1529,GASOLINA,2015,TABASCO,CENTLA,"LAS PALMAS",1,1,027003323,027003
1530,GASOLINA,2015,TABASCO,CENTLA,"LAS PORFIAS",1,1,027003087,027003
1531,GASOLINA,2015,TABASCO,CENTLA,"LEANDRO ROVIROSA WADE 1RA. SECCION",1,1,027003298,027003
1532,GASOLINA,2015,TABASCO,CENTLA,"LUIS ECHEVERRIA ALVAREZ",1,1,027003213,027003
1533,GASOLINA,2015,TABASCO,CENTLA,"NUEVA ESPERANZA DE QUINTIN ARAUZ",1,1,027003092,027003
1534,GASOLINA,2015,TABASCO,CENTLA,"NUEVO CENTLA BOQUERON",1,1,,027003
1535,GASOLINA,2015,TABASCO,CENTLA,"QUINTIN ARAUZ",1,1,027003048,027003
1536,GASOLINA,2015,TABASCO,CENTLA,REVOLUCION,3,3,027003292,027003
1537,GASOLINA,2015,TABASCO,CENTLA,"RIBERA ALTA 1RA. SECCION",2,2,027003049,027003
1538,GASOLINA,2015,TABASCO,CENTLA,"RIBERA ALTA 2DA. SECCION",1,1,027003306,027003
1539,GASOLINA,2015,TABASCO,CENTLA,"RIBERA ALTA 3RA. SECCION",1,1,027003147,027003
1540,GASOLINA,2015,TABASCO,CENTLA,"SAN JUAN",1,1,027003089,027003
1541,GASOLINA,2015,TABASCO,CENTLA,"SAN JUANITO BOCA DE TRES BRAZOS",3,3,,027003
1542,GASOLINA,2015,TABASCO,CENTLA,"SAN RAMON",1,1,027003156,027003
1543,GASOLINA,2015,TABASCO,CENTLA,"SAN ROMAN",2,2,027003085,027003
1544,GASOLINA,2015,TABASCO,CENTLA,"TABASQUILLO 1RA. SECCION",1,1,027003057,027003
1545,GASOLINA,2015,TABASCO,CENTLA,"TRES BRAZOS (COCALITO)",1,1,,027003
1546,GASOLINA,2015,TABASCO,CENTRO,"ACACHAPAN Y COLMENA 1RA. SECCION",1,1,027004019,027004
1547,GASOLINA,2015,TABASCO,CENTRO,"ACACHAPAN Y COLMENA 4TA. SECCION",1,1,027004024,027004
1548,GASOLINA,2015,TABASCO,CENTRO,"AZTLAN 2DA. SECCION",1,1,,027004
1549,GASOLINA,2015,TABASCO,CENTRO,"COCOYOL (SOCIALISTA)",1,1,027004224,027004
1550,GASOLINA,2015,TABASCO,CENTRO,"ISMATE Y CHILAPILLA 2A. SEC. (BOCA DEL CAMPO)",1,1,,027004
1551,GASOLINA,2015,TABASCO,CENTRO,VILLAHERMOSA,1,1,027004001,027004
1552,GASOLINA,2015,TABASCO,COMALCALCO,COCOHITAL,2,2,027005016,027005
1553,GASOLINA,2015,TABASCO,COMALCALCO,"GUAYO 3RA. SECCION",1,1,027005079,027005
1554,GASOLINA,2015,TABASCO,"EMILIANO ZAPATA","EMILIANO ZAPATA",4,4,027007001,027007
1555,GASOLINA,2015,TABASCO,HUIMANGUILLO,"AQUILES SERDAN 1RA. SECCION",2,2,027008130,027008
1556,GASOLINA,2015,TABASCO,HUIMANGUILLO,"FRANCISCO I. MADERO",1,1,027008026,027008
1557,GASOLINA,2015,TABASCO,"JALPA DE MENDEZ","CAMPO PETROLERO MECOACAN",1,1,,027010
1558,GASOLINA,2015,TABASCO,"JALPA DE MENDEZ","REFORMA 2DA. SECCION (SANTA MARIA)",2,2,027010029,027010
1559,GASOLINA,2015,TABASCO,JONUTA,"FEDERICO ALVAREZ",1,1,,027011
1560,GASOLINA,2015,TABASCO,JONUTA,"HIDALGO Y TAMARINDO",1,1,027011265,027011
1561,GASOLINA,2015,TABASCO,JONUTA,JONUTA,2,2,027011001,027011
1562,GASOLINA,2015,TABASCO,JONUTA,SACRIFICIO,1,1,027011147,027011
1563,GASOLINA,2015,TABASCO,JONUTA,"SAN JOSE",1,1,027011139,027011
1564,GASOLINA,2015,TABASCO,JONUTA,"SAN MIGUEL",1,1,027011034,027011
1565,GASOLINA,2015,TABASCO,JONUTA,"TORNO LARGO 2DA. SECCION",1,1,027011030,027011
1566,GASOLINA,2015,TABASCO,MACUSPANA,"BITZAL 1RA. SECCION",1,1,027012019,027012
1567,GASOLINA,2015,TABASCO,MACUSPANA,"BITZAL 4TA. SECCION",1,1,027012022,027012
1568,GASOLINA,2015,TABASCO,MACUSPANA,MACUSPANA,1,1,027012001,027012
1569,GASOLINA,2015,TABASCO,MACUSPANA,"MIGUEL HIDALGO 1RA. SECCION",1,1,027012058,027012
1570,GASOLINA,2015,TABASCO,MACUSPANA,"MIGUEL ORRICO DE LOS LLANOS",1,1,027012079,027012
1571,GASOLINA,2015,TABASCO,MACUSPANA,"TIERRA COLORADA",1,1,027012105,027012
1572,GASOLINA,2015,TABASCO,NACAJUCA,"EL SITIO",1,1,027013052,027013
1573,GASOLINA,2015,TABASCO,NACAJUCA,"EL ZAPOTE",2,2,027013037,027013
1574,GASOLINA,2015,TABASCO,PARAISO,"AQUILES SERDAN",2,2,027014002,027014
1575,GASOLINA,2015,TABASCO,PARAISO,"BARRA DE TUPILCO",5,5,027014012,027014
1576,GASOLINA,2015,TABASCO,PARAISO,"CHILTEPEC (PUERTO CHILTEPEC)",4,4,027014008,027014
1577,GASOLINA,2015,TABASCO,PARAISO,"CHILTEPEC SECCION BANCO",1,1,,027014
1578,GASOLINA,2015,TABASCO,PARAISO,"CHILTEPEC SECCION TANQUES",1,1,,027014
1579,GASOLINA,2015,TABASCO,PARAISO,"COLONIA PENJAMO",1,1,,027014
1580,GASOLINA,2015,TABASCO,PARAISO,"GUANO SOLO (EL COQUITO)",3,3,027014029,027014
1581,GASOLINA,2015,TABASCO,PARAISO,"JOSE MARIA MORELOS Y PAVON (EL BELLOTE)",13,13,027014013,027014
1582,GASOLINA,2015,TABASCO,PARAISO,"LAS FLORES 3RA. SECCION (EL CERRO)",2,2,027014033,027014
1583,GASOLINA,2015,TABASCO,PARAISO,"NUEVO TORNOLARGO",2,2,,027014
1584,GASOLINA,2015,TABASCO,PARAISO,PARAISO,2,2,027014001,027014
1585,GASOLINA,2015,TABASCO,PARAISO,"PUERTO CEIBA",2,2,027014006,027014
1586,GASOLINA,2015,TABASCO,PARAISO,"PUERTO CEIBA (CARRIZAL)",2,2,027014005,027014
1587,GASOLINA,2015,TABASCO,PARAISO,"UNION 1RA. SECCION (AMATILLO)",3,3,,027014
1588,GASOLINA,2015,TABASCO,PARAISO,"UNION 2DA. SECCION",1,1,,027014
1589,GASOLINA,2015,TABASCO,PARAISO,"UNION 3RA. SECCION",3,3,,027014
1590,GASOLINA,2015,TABASCO,TENOSIQUE,"CENTRO USUMACINTA",1,1,027017013,027017
1591,GASOLINA,2015,TAMAULIPAS,ALDAMA,"BARRA DEL TORDO",1,1,028002021,028002
1592,GASOLINA,2015,TAMAULIPAS,ALDAMA,"LAS FLORES",1,1,028002093,028002
1593,GASOLINA,2015,TAMAULIPAS,ALDAMA,MORON,2,2,028002146,028002
1594,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,ALTAMIRA,3,3,028003001,028003
1595,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,"AQUILES SERDAN (EL BARRANCO)",1,1,028003010,028003
