ID,COD_INEGI,CVE_ENT,ENT,CVE_MUN,MUN,POB_TOT,VP,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL_5000,PO2SM,OVSD,OVSDSE,IM,GM,IND0A100,LUG_NAC,LUGAR_EST,ANO
13006,3030097,30,"Veracruz de Ignacio de la Llave",30097,"Lerdo de Tejada",18640,0,11.48,30.35,1.08,2,6.27,29.95,3.16,7.34,50.02,0,-0,-1205,Bajo,0,2167,201,2005
13007,3030062,30,"Veracruz de Ignacio de la Llave",30062," Chocamán                                         ",18601,0,18.07,44.71,2.13,2.9,8.76,54.68,18.3,42.33,66.04,0,-0,239,Medio,30369,974,0,2010
13008,3030192,30,"Veracruz de Ignacio de la Llave",30192,"Vega de Alatorre",18507,0,15.33,41.49,6.2,3.44,17.07,43.32,10.58,32.34,65.19,0,-0,-427,Medio,0,1569,168,2005
13009,3030205,30,"Veracruz de Ignacio de la Llave",30205," El Higo                                          ",18446,0,13.55,39.8,0,10.39,4.54,46.51,29.82,56.62,66.29,0,5.95,-554,Medio,0,1664,179,2000
13010,3030157,30,"Veracruz de Ignacio de la Llave",30157,"Castillo de Teayo",18424,0,17.23,38.55,1.7,3.16,60.89,50.09,46.47,100,75.3,0,-0,507,Alto,0,724,78,2005
13011,3030205,30,"Veracruz de Ignacio de la Llave",30205," El Higo                                          ",18392,0,12.64,34.04,1.19,4.37,8.66,43.03,24.83,56.26,55.98,0,-0,-529,Medio,0,1647,173,2005
13012,3030067,30,"Veracruz de Ignacio de la Llave",30067,"Filomeno Mata",18367,0,31.99,53.1,3.54,3.19,17.36,73.88,7.08,18.97,79.87,0,-0,1549,"Muy alto",0,161,17,2015
13013,3030025,30,"Veracruz de Ignacio de la Llave",30025,Ayahualulco,18363,0,56.59,88.59,38.37,28.85,28.56,85.61,49.21,100,91.42,0,-0,1131,Alto,0,342,42,1990
13014,3030104,30,"Veracruz de Ignacio de la Llave",30104,Mecayapan,18357,0,42.25,77.95,70.05,50.54,46.77,79.62,84.93,71.91,82.78,0,-0,1228,"Muy alto",0,297,37,1990
13015,3030070,30,"Veracruz de Ignacio de la Llave",30070," Hidalgotitlán                                    ",18277,0,13.33,39.51,6.11,5.93,69.54,48.89,16.97,100,82.67,0,-0,0.91,Alto,37958,462,0,2010
13016,3030172,30,"Veracruz de Ignacio de la Llave",30172,Texistepec,18269,0,22.72,59.43,41.25,46.38,53.37,73.6,36.55,50.98,79.95,0,-0,225,Alto,0,1006,115,1990
13017,3030129,30,"Veracruz de Ignacio de la Llave",30129,"Platón Sánchez",18229,3484,27.79,-0,0,37.05,51.92,-0,-0,0,-0,60.93,-0,815,Alto,0,521,0,1995
13018,3030070,30,"Veracruz de Ignacio de la Llave",30070,"Hidalgotitlán",18205,0,16.47,54.23,0,21.28,79.64,71.47,38.95,100,90.89,0,21.77,1018,Alto,0,411,53,2000
13019,3030049,30,"Veracruz de Ignacio de la Llave",30049,Cotaxtla,18179,3743,22.37,-0,0,25.79,56.01,-0,-0,0,-0,61.22,-0,557,Alto,0,695,0,1995
13020,3030129,30,"Veracruz de Ignacio de la Llave",30129,"Platón Sánchez",18145,0,19.64,36.96,1.8,4.06,13.34,30.32,8.35,39.86,64.4,0,-0,0.26,Alto,0,934,104,2015
13021,3030072,30,"Veracruz de Ignacio de la Llave",30072,Huayacocotla,18125,0,31.89,69.87,44.89,63.07,63.01,70.52,46.88,100,87.48,0,-0,865,Alto,0,497,58,1990
13022,3030172,30,"Veracruz de Ignacio de la Llave",30172,Texistepec,18114,0,18.74,43.69,7.84,9.1,53.77,54.01,16.4,53.71,74.84,0,-0,323,Alto,0,889,101,2005
13023,3030192,30,"Veracruz de Ignacio de la Llave",30192,"Vega de Alatorre",18111,0,16.93,54.5,20.82,17.75,17.51,60.6,22.16,65.9,77.13,0,-0,-563,Bajo,0,1649,174,1990
13024,3030112,30,"Veracruz de Ignacio de la Llave",30112,Naolinco,18097,0,15.34,44.04,0,3.67,3.25,56.89,10.88,55.4,80.92,0,6.18,-432,Medio,0,1562,168,2000
13025,3030099,30,"Veracruz de Ignacio de la Llave",30099,Maltrata,18096,0,12.84,30.31,1.6,2.2,21.61,42.99,7.23,29.92,70.18,0,-0,196,Alto,0,996,109,2015
13026,3030072,30,"Veracruz de Ignacio de la Llave",30072,Huayacocotla,18093,0,25.28,55.25,0,41.35,42.13,59.22,36.71,100,77.69,0,14.51,823,Alto,0,528,63,2000
13027,3030111,30,"Veracruz de Ignacio de la Llave",30111,"Moloacán",18033,0,17.45,57.33,31.08,45.88,51.62,71.51,27.5,52.86,57.58,0,-0,-223,Medio,0,1393,146,1990
13028,3030127,30,"Veracruz de Ignacio de la Llave",30127," La Perla                                         ",17980,0,45.86,80.2,0,12.86,9.92,80.95,74.4,100,87.95,0,15.37,1499,"Muy alto",0,195,26,2000
13029,3030080,30,"Veracruz de Ignacio de la Llave",30080,"Ixhuatlán Del Café",17979,3222,23.59,-0,0,19.16,56.33,-0,-0,0,-0,66.14,-0,911,Alto,0,478,0,1995
13030,3030022,30,"Veracruz de Ignacio de la Llave",30022,Atzacan,17960,0,21.18,43.46,6.56,3.86,5.14,66.42,48.69,53.84,74.45,0,-0,355,Alto,0,865,96,2005
13031,3030132,30,"Veracruz de Ignacio de la Llave",30132," Las Vigas de Ramírez                             ",17958,0,14.28,36.01,1.61,1.85,15.5,57.35,7.39,46.07,66.77,0,-0,-28,Medio,27356,1225,0,2010
13032,3030196,30,"Veracruz de Ignacio de la Llave",30196,Yanga,17896,0,7.3,26.49,2.51,0.72,15.04,23.67,2.96,67.94,55.74,0,-0,-469,Medio,0,1593,173,2015
13033,3030129,30,"Veracruz de Ignacio de la Llave",30129," Platón Sánchez                                   ",17888,0,20.78,40.7,2.92,5.33,17.84,40.75,26.35,39.86,65.76,0,-0,268,Medio,30703,953,0,2010
13034,3030075,30,"Veracruz de Ignacio de la Llave",30075,"Ignacio De La Llave",17867,4060,26.08,-0,0,25.31,74.34,-0,-0,0,-0,46.7,-0,0.56,Alto,0,690,0,1995
13035,3030006,30,"Veracruz de Ignacio de la Llave",30006,Acultzingo,17785,0,19.76,53.65,0,16.92,40.02,71.8,52.99,68.07,83.19,0,19.8,679,Alto,0,620,76,2000
13036,3030075,30,"Veracruz de Ignacio de la Llave",30075,"Ignacio De La Llave",17753,0,26.32,55.61,0,16.32,69.98,53.85,32.25,100,83.03,0,23.03,765,Alto,0,562,69,2000
13037,3030134,30,"Veracruz de Ignacio de la Llave",30134,"Puente Nacional",17741,0,13.34,57.09,40.57,7.47,31.31,61.78,27.02,100,75.36,0,-0,-301,Medio,0,1469,160,1990
13038,3030129,30,"Veracruz de Ignacio de la Llave",30129,"Platón Sánchez",17670,0,23.36,45.2,4.44,6.12,36.34,49.93,48.53,41.41,64.44,0,-0,298,Alto,0,913,103,2005
13039,3030129,30,"Veracruz de Ignacio de la Llave",30129,"Platón Sánchez",17669,0,33.04,61.44,38.15,57.31,49.58,66.56,66.45,45.1,82.73,0,-0,476,Alto,0,782,91,1990
13040,3030095,30,"Veracruz de Ignacio de la Llave",30095,"Juchique De Ferrer",17657,3691,27.66,-0,0,19.22,18.38,-0,-0,0,-0,45.07,-0,377,Alto,0,839,0,1995
13041,3030159,30,"Veracruz de Ignacio de la Llave",30159,Tehuipango,17640,0,71.89,85.69,0,50.44,81.8,89.23,95.53,100,80.04,0,39.71,3.04,"Muy alto",0,3,1,2000
13042,3030027,30,"Veracruz de Ignacio de la Llave",30027,"Benito Juárez",17618,0,21.63,37.1,1.14,5.2,33.73,32.99,10.64,100,68.18,0,-0,917,Alto,0,433,42,2015
13043,3030129,30,"Veracruz de Ignacio de la Llave",30129,"Platón Sánchez",17509,0,26.3,50.61,0,19.36,44.59,56.18,55.98,43.15,76.31,0,8.59,409,Alto,0,839,107,2000
13044,3030111,30,"Veracruz de Ignacio de la Llave",30111,"Moloacán",17504,0,8.76,27.81,2.76,2.2,23.42,36.46,6.63,52.25,39.38,0,-0,-223,Medio,0,1370,154,2015
13045,3030122,30,"Veracruz de Ignacio de la Llave",30122,Pajapan,17480,0,25.91,48.11,6.51,1.97,4.84,46.28,4.93,46.99,75.37,0,-0,797,Alto,0,492,46,2015
13046,3030135,30,"Veracruz de Ignacio de la Llave",30135,"Rafael Delgado",17473,0,15.41,38.28,4.34,7.52,28.71,69.47,40.89,10.38,69.9,0,-0,0.15,Alto,0,1065,117,2005
13047,3030196,30,"Veracruz de Ignacio de la Llave",30196," Yanga                                            ",17462,0,9.44,31.99,5.75,1.54,18.25,32.37,5.77,67.94,58.16,0,-0,-458,Medio,22494,1590,0,2010
13048,3030188,30,"Veracruz de Ignacio de la Llave",30188,Totutla,17428,0,15.45,40.24,4.11,2.46,4.85,36.14,5.8,100,74.26,0,-0,473,Alto,0,747,83,2015
13049,3030070,30,"Veracruz de Ignacio de la Llave",30070,"Hidalgotitlán",17395,0,17.43,46.99,9.84,7.95,69.65,58.65,19.56,100,76.74,0,-0,709,Alto,0,579,58,2005
13050,3030075,30,"Veracruz de Ignacio de la Llave",30075,"Ignacio de la Llave",17370,0,22.99,48.55,13.12,5.8,59.29,44.12,20.61,100,70.11,0,-0,527,Alto,0,707,73,2005
13051,3030111,30,"Veracruz de Ignacio de la Llave",30111,"Moloacán",17344,3657,16.32,-0,0,29.36,47.62,-0,-0,0,-0,24,-0,-0.28,Medio,0,1418,0,1995
13052,3030104,30,"Veracruz de Ignacio de la Llave",30104," Mecayapan                                        ",17333,0,27.07,50.39,27.44,4.76,13.68,55.49,12.55,64.99,82.43,0,-0,1038,"Muy alto",39396,382,0,2010
13053,3030104,30,"Veracruz de Ignacio de la Llave",30104,Mecayapan,17312,0,24.29,45.13,14.06,1.46,11.29,44.4,15.97,64.99,70.49,0,-0,1073,Alto,0,357,31,2015
13054,3030080,30,"Veracruz de Ignacio de la Llave",30080,"Ixhuatlán del Café",17208,0,27.62,70.49,31.95,24.85,66.62,75.26,67.77,65.41,93.09,0,-0,662,Alto,0,639,74,1990
13055,3030075,30,"Veracruz de Ignacio de la Llave",30075," Ignacio de la Llave                              ",17121,0,21.22,43.72,7.94,3.18,57.91,35.62,12.71,100,70.23,0,-0,669,Alto,35234,623,0,2010
13056,3030075,30,"Veracruz de Ignacio de la Llave",30075,"Ignacio de la Llave",17105,0,16.37,38.27,6.12,1.62,34.92,30.11,4.73,100,69.52,0,-0,621,Alto,0,625,59,2015
13057,3030043,30,"Veracruz de Ignacio de la Llave",30043,Comapa,17094,0,24.57,67.4,0,12.81,38.63,71.67,52.38,100,95.08,0,47.87,1263,"Muy alto",0,280,34,2000
13058,3030022,30,"Veracruz de Ignacio de la Llave",30022,Atzacan,16998,0,26.32,53.77,0,11.6,13.48,72.49,56.03,54.58,88.17,0,18.62,585,Alto,0,695,87,2000
13059,3030031,30,"Veracruz de Ignacio de la Llave",30031,"Carrillo Puerto",16996,0,16.74,42.8,13.56,2.64,5.35,37.24,4.67,100,81.04,0,-0,748,Alto,0,525,50,2015
13060,3030112,30,"Veracruz de Ignacio de la Llave",30112,Naolinco,16976,3685,17.65,-0,0,7.65,7.11,-0,-0,0,-0,13.33,-0,-566,Medio,0,1643,0,1995
13061,3030196,30,"Veracruz de Ignacio de la Llave",30196,Yanga,16959,3839,13.34,-0,0,6.63,40.51,-0,-0,0,-0,30.91,-0,-408,Medio,0,1524,0,1995
13062,3030099,30,"Veracruz de Ignacio de la Llave",30099," Maltrata                                         ",16898,0,16.42,36.95,2.07,3.91,20.87,55.07,18.12,29.92,74.68,0,-0,232,Medio,30.29,986,0,2010
13063,3030043,30,"Veracruz de Ignacio de la Llave",30043,Comapa,16870,0,22.87,59.07,23.2,5.48,38.5,60.49,37.26,100,80.29,0,-0,1008,Alto,0,401,41,2005
13064,3030111,30,"Veracruz de Ignacio de la Llave",30111,"Moloacán",16755,0,14.4,46.69,0,20.83,49.06,57.89,19.61,51.7,73.54,0,14.33,62,Alto,0,1143,133,2000
13065,3030050,30,"Veracruz de Ignacio de la Llave",30050,Coxquihui,16754,0,24.26,39.31,2.63,6.81,46.49,49.57,19.66,100,72.41,0,-0,1695,"Muy alto",0,123,12,2015
13066,3030060,30,"Veracruz de Ignacio de la Llave",30060,"Chinampa de Gorostiza",16741,0,11.79,29.4,0.9,3.81,20.43,40.09,12.28,65.22,68.83,0,-0,374,Alto,0,826,91,2015
13067,3030116,30,"Veracruz de Ignacio de la Llave",30116,Oluta,16710,0,10.08,26.9,1.83,2.44,34.19,35.67,4.42,14.03,59.75,0,-0,-106,Medio,0,1258,141,2015
13068,3030196,30,"Veracruz de Ignacio de la Llave",30196,Yanga,16701,0,14.62,51.47,39.78,13.3,43.28,63.38,30.45,68.53,73.36,0,-0,-346,Medio,0,1496,162,1990
13069,3030027,30,"Veracruz de Ignacio de la Llave",30027," Benito Juárez                                    ",16692,0,25.12,43.33,1.51,8.83,33.56,42.23,5.58,100,81.08,0,-0,712,Alto,35717,587,0,2010
13070,3030093,30,"Veracruz de Ignacio de la Llave",30093,Jilotepec,16682,0,7.13,25.41,0.85,0.82,11.85,38.13,2.68,100,55.52,0,-0,-206,Medio,0,1350,152,2015
13071,3030049,30,"Veracruz de Ignacio de la Llave",30049,Cotaxtla,16624,0,23.89,66.64,63.82,43.36,66.84,73.07,44.05,100,78.48,0,-0,691,Alto,0,622,70,1990
13072,3030062,30,"Veracruz de Ignacio de la Llave",30062,"Chocamán",16549,0,22.03,50.55,3.41,3.88,12.3,60.99,38.16,41.16,69.74,0,-0,247,Alto,0,970,108,2005
13073,3030164,30,"Veracruz de Ignacio de la Llave",30164,Teocelo,16480,0,8.32,29.07,0.86,1.26,1.18,33.26,10.53,38.96,60.55,0,-0,-332,Medio,0,1478,162,2015
13074,3030027,30,"Veracruz de Ignacio de la Llave",30027,"Benito Juárez",16446,0,28.6,49.48,1.27,11.49,54.51,53.45,72.02,100,75.53,0,-0,1159,"Muy alto",0,333,35,2005
13075,3030026,30,"Veracruz de Ignacio de la Llave",30026,Banderilla,16433,0,8.29,27.82,0,1.39,5.15,51.84,5.72,6.15,62.11,0,1.82,-1.2,Bajo,0,2149,200,2000
13076,3030067,30,"Veracruz de Ignacio de la Llave",30067," Filomeno Mata                                    ",16418,0,39.8,61.69,5.64,5.19,21.81,82.18,4.53,18.97,80.65,0,-0,1326,"Muy alto",42655,246,0,2010
13077,3030188,30,"Veracruz de Ignacio de la Llave",30188," Totutla                                          ",16403,0,17.17,44.06,5.14,3.59,7.68,48.09,21.23,100,78.12,0,-0,555,Alto,33938,718,0,2010
13078,3030147,30,"Veracruz de Ignacio de la Llave",30147,"Soledad Atzompa",16392,0,49.43,78.73,0,4.31,42.29,85.13,84.15,100,90.75,0,16.54,1774,"Muy alto",0,101,14,2000
13079,3030196,30,"Veracruz de Ignacio de la Llave",30196,Yanga,16389,0,11.37,42.58,0,3.8,18.65,43.88,16.37,68.35,69.44,0,16.74,-511,Medio,0,1622,175,2000
13080,3030095,30,"Veracruz de Ignacio de la Llave",30095," Juchique de Ferrer                               ",16387,0,22.14,46.92,5.59,3.21,7.4,44.03,24.36,100,80.47,0,-0,703,Alto,35614,595,0,2010
13081,3030145,30,"Veracruz de Ignacio de la Llave",30145,Soconusco,16363,0,10.23,25.03,2.01,1.55,17.11,33.05,4.83,59.54,55.33,0,-0,-239,Medio,0,1383,155,2015
13082,3030095,30,"Veracruz de Ignacio de la Llave",30095,"Juchique de Ferrer",16360,0,25.21,53.56,9.46,3.65,24.13,53.11,34.27,100,76,0,-0,612,Alto,0,641,65,2005
13083,3030046,30,"Veracruz de Ignacio de la Llave",30046,"Cosautlán de Carvajal",16353,0,15.41,43.73,1.91,1.44,2.45,38.66,5.37,100,75.97,0,-0,482,Alto,0,736,78,2015
13084,3030164,30,"Veracruz de Ignacio de la Llave",30164," Teocelo                                          ",16327,0,10.93,33.73,1.51,1.1,0.3,42.36,17.04,38.95,63.91,0,-0,-379,Medio,23393,1520,0,2010
13085,3030031,30,"Veracruz de Ignacio de la Llave",30031," Carrillo Puerto                                  ",16313,0,20.05,48.65,27.7,3.37,8.77,46.65,4.3,100,76.39,0,-0,679,Alto,35341,614,0,2010
13086,3030182,30,"Veracruz de Ignacio de la Llave",30182," Tlalnelhuayocan                                  ",16311,0,11.79,30.79,1.35,1.27,4.65,57.6,12.48,62.52,50.91,0,-0,-267,Medio,24655,1429,0,2010
13087,3030059,30,"Veracruz de Ignacio de la Llave",30059,Chinameca,16241,0,10.34,29.62,2.65,1.77,16.49,33.71,8.33,50.4,48.58,0,-0,-175,Medio,0,1325,149,2015
13088,3030027,30,"Veracruz de Ignacio de la Llave",30027,"Benito Juárez",16237,0,32.55,56.72,0,16.07,49.11,63.09,71.89,100,89.45,0,9.95,1075,"Muy alto",0,377,49,2000
13089,3030120,30,"Veracruz de Ignacio de la Llave",30120,Oteapan,16222,0,9.22,29.18,6.44,1.69,32.68,39.87,8.73,0.27,53.97,0,-0,-32,Medio,0,1189,133,2015
13090,3030111,30,"Veracruz de Ignacio de la Llave",30111," Moloacán                                         ",16120,0,10.15,32.19,3.95,4.06,31.14,43.37,8.29,52.25,51.7,0,-0,-272,Medio,24598,1435,0,2010
13091,3030006,30,"Veracruz de Ignacio de la Llave",30006,Acultzingo,16048,3130,26.93,-0,0,23.41,54.28,-0,-0,0,-0,83.96,-0,966,"Muy alto",0,445,0,1995
13092,3030095,30,"Veracruz de Ignacio de la Llave",30095,"Juchique de Ferrer",15916,0,17.66,41.01,2.63,1.75,1.92,34.61,6.4,100,77.78,0,-0,481,Alto,0,739,80,2015
13093,3030122,30,"Veracruz de Ignacio de la Llave",30122," Pajapan                                          ",15909,0,31.13,53.91,7.59,5.24,12.73,55.18,7.61,46.99,77.28,0,-0,771,Alto,36388,542,0,2010
13094,3030178,30,"Veracruz de Ignacio de la Llave",30178,Tlacotalpan,15896,0,22.06,50.55,37.16,32.86,39.02,60.28,28.74,43.22,75.27,0,-0,-0.32,Medio,0,1478,161,1990
13095,3030111,30,"Veracruz de Ignacio de la Llave",30111,"Moloacán",15883,0,13.06,38.26,6.17,7.65,35.16,48.01,13.6,49.42,62.09,0,-0,-215,Medio,0,1373,146,2005
13096,3030159,30,"Veracruz de Ignacio de la Llave",30159,Tehuipango,15844,2508,83.47,-0,0,75.95,70.75,-0,-0,0,-0,99.87,-0,3061,"Muy alto",0,3,0,1995
13097,3030024,30,"Veracruz de Ignacio de la Llave",30024,Tlaltetela,15818,0,16.99,45.66,4.96,1.32,4.05,35.88,3.09,100,75.92,0,-0,519,Alto,0,691,68,2015
13098,3030082,30,"Veracruz de Ignacio de la Llave",30082,"Ixhuatlán del Sureste",15800,0,7.16,23.6,0.71,1.71,25.2,35.7,3.35,31.9,27.66,0,-0,-625,Bajo,0,1724,182,2015
13099,3030046,30,"Veracruz de Ignacio de la Llave",30046," Cosautlán de Carvajal                            ",15668,0,17.41,49.68,6.14,3.87,0.7,53.81,16.54,100,71.45,0,-0,559,Alto,33991,716,0,2010
13100,3030081,30,"Veracruz de Ignacio de la Llave",30081,Ixhuatlancillo,15644,0,23.32,40.37,2.53,10.97,20.23,49.91,32.3,55.57,64.25,0,-0,123,Alto,0,1082,121,2005
13101,3030063,30,"Veracruz de Ignacio de la Llave",30063,Chontla,15641,3055,25.28,-0,0,43.26,69.67,-0,-0,0,-0,90.49,-0,1.37,"Muy alto",0,249,0,1995
13102,3030209,30,"Veracruz de Ignacio de la Llave",30209,"Tatahuicapan de Juárez",15614,0,22.28,44.2,8.95,1.81,1.85,41.57,16.36,42.93,72.08,0,-0,745,Alto,0,528,51,2015
13103,3030112,30,"Veracruz de Ignacio de la Llave",30112,Naolinco,15596,0,20.02,55.61,14.3,14.46,10.69,66.27,20.95,58.16,83.57,0,-0,-514,Bajo,0,1620,172,1990
13104,3030196,30,"Veracruz de Ignacio de la Llave",30196,Yanga,15547,0,11.94,37.73,8.49,1.9,18.46,38.06,11.54,100,58.64,0,-0,-388,Medio,0,1536,165,2005
13105,3030022,30,"Veracruz de Ignacio de la Llave",30022,Atzacan,15518,2870,27.03,-0,0,20.72,17.36,-0,-0,0,-0,63.81,-0,643,Alto,0,633,0,1995
13106,3030050,30,"Veracruz de Ignacio de la Llave",30050," Coxquihui                                        ",15492,0,28.17,44.39,9.18,10.15,58.42,55.83,15.62,100,81.11,0,-0,1375,"Muy alto",43214,228,0,2010
13107,3030027,30,"Veracruz de Ignacio de la Llave",30027,"Benito Juárez",15334,2764,37.6,-0,0,28.71,71.23,-0,-0,0,-0,98.63,-0,1.55,"Muy alto",0,187,0,1995
13108,3030093,30,"Veracruz de Ignacio de la Llave",30093," Jilotepec                                        ",15313,0,9.83,28.32,1.08,1.6,6.73,46.47,4.73,100,53.79,0,-0,-383,Medio,23341,1528,0,2010
13109,3030046,30,"Veracruz de Ignacio de la Llave",30046,"Cosautlán De Carvajal",15303,0,20.84,63.76,0,6.44,1.82,66.39,42.37,100,92.64,0,13.89,519,Alto,0,746,99,2000
13110,3030060,30,"Veracruz de Ignacio de la Llave",30060," Chinampa de Gorostiza                            ",15286,0,15.23,34.67,1.03,5.38,24.94,49.91,26.91,65.22,70.01,0,-0,365,Medio,31802,878,0,2010
13111,3030059,30,"Veracruz de Ignacio de la Llave",30059," Chinameca                                        ",15214,0,12.1,31.89,5.3,3.42,23.76,40.87,9.68,50.39,49.88,0,-0,-328,Medio,23965,1481,0,2010
13112,3030104,30,"Veracruz de Ignacio de la Llave",30104,Mecayapan,15210,0,34.21,67,0,26.56,20.27,72.93,74.56,100,85.85,0,60.91,1589,"Muy alto",0,164,20,2000
13113,3030178,30,"Veracruz de Ignacio de la Llave",30178,Tlacotalpan,15183,3649,19.46,-0,0,22.8,41.29,-0,-0,0,-0,35.81,-0,-176,Medio,0,1333,0,1995
13114,3030062,30,"Veracruz de Ignacio de la Llave",30062,"Chocamán",15130,0,22.99,57.68,0,9.45,16.13,66.55,46.98,39.99,82.59,0,9.16,282,Alto,0,945,121,2000
13115,3030164,30,"Veracruz de Ignacio de la Llave",30164,Teocelo,15130,0,11.92,38.33,3.82,1.29,0.19,46.24,22.66,41.36,62.56,0,-0,-543,Medio,0,1665,176,2005
13116,3030063,30,"Veracruz de Ignacio de la Llave",30063,Chontla,15072,0,20.9,55.87,0,28.04,37.18,54.82,77.46,100,89.12,0,12.01,915,Alto,0,472,55,2000
13117,3030132,30,"Veracruz de Ignacio de la Llave",30132," Las Vigas de Ramírez                             ",15036,0,15.64,41.52,2.89,2.85,23.8,63.06,10.9,44.4,67.58,0,-0,-116,Medio,0,1297,136,2005
13118,3030203,30,"Veracruz de Ignacio de la Llave",30203,"Zozocolco de Hidalgo",15031,0,26.57,46.09,6.08,12.16,46.74,55.36,16.87,100,77.59,0,-0,2191,"Muy alto",0,54,3,2015
13119,3030168,30,"Veracruz de Ignacio de la Llave",30168,Tequila,15018,0,26.41,48.25,1.67,3,36.17,56.59,28.97,100,70.3,0,-0,1894,"Muy alto",0,92,6,2015
13120,3030188,30,"Veracruz de Ignacio de la Llave",30188,Totutla,15016,0,21.57,52.49,13.19,4.48,3.51,56.51,37.2,100,77.3,0,-0,523,Alto,0,712,76,2005
13121,3030120,30,"Veracruz de Ignacio de la Llave",30120," Oteapan                                          ",14965,0,11.59,33.94,10.38,1.82,63.91,52.36,16.49,0.27,54.81,0,-0,77,Medio,28541,1133,0,2010
13122,3030188,30,"Veracruz de Ignacio de la Llave",30188,Totutla,14952,0,22.32,60.57,0,7.92,14.9,62.23,48.7,100,91.55,0,18.57,612,Alto,0,671,81,2000
13123,3030178,30,"Veracruz de Ignacio de la Llave",30178,Tlacotalpan,14946,0,18.45,44.48,0,11.92,35.62,47.08,22.17,43,70.92,0,19.69,-194,Medio,0,1373,153,2000
13124,3030050,30,"Veracruz de Ignacio de la Llave",30050,Coxquihui,14942,0,32.21,50.12,14.8,22.5,68.73,64.26,60.67,100,75.27,0,-0,1618,"Muy alto",0,151,14,2005
13125,3030043,30,"Veracruz de Ignacio de la Llave",30043,Comapa,14939,0,31.96,79.74,80.35,50.14,63.87,78.57,61.65,100,93.17,0,-0,1342,"Muy alto",0,244,33,1990
13126,3030082,30,"Veracruz de Ignacio de la Llave",30082," Ixhuatlán del Sureste                            ",14903,0,9.34,29.39,2.26,1.67,43.18,44.1,4.83,31.9,36.2,0,-0,-578,Medio,21143,1683,0,2010
13127,3030164,30,"Veracruz de Ignacio de la Llave",30164,Teocelo,14900,0,13.88,44.32,0,2.25,0.86,53.56,34.92,39.18,74.09,0,5.42,-485,Medio,0,1602,174,2000
13128,3030099,30,"Veracruz de Ignacio de la Llave",30099,Maltrata,14813,0,19.33,41.89,2.68,3.07,19.01,61.07,25.1,28.23,69.39,0,-0,-36,Alto,0,1214,129,2005
13129,3030147,30,"Veracruz de Ignacio de la Llave",30147,"Soledad Atzompa",14801,2352,56.95,-0,0,7.65,60,-0,-0,0,-0,99.84,-0,1888,"Muy alto",0,95,0,1995
13130,3030116,30,"Veracruz de Ignacio de la Llave",30116," Oluta                                            ",14784,0,12.05,29.75,1.99,3.27,46.2,40.69,5.74,14.04,57.06,0,-0,-0.37,Medio,23493,1515,0,2010
13131,3030027,30,"Veracruz de Ignacio de la Llave",30027,"Benito Juárez",14783,0,39.16,69.62,63.83,41.77,83.48,77.19,67.73,100,89.61,0,-0,1257,"Muy alto",0,286,36,1990
13132,3030167,30,"Veracruz de Ignacio de la Llave",30167,Tepetzintla,14736,0,11.24,30.11,2.52,2.49,6.75,36.8,11.5,62.97,71.02,0,-0,148,Alto,0,1033,113,2015
13133,3030135,30,"Veracruz de Ignacio de la Llave",30135,"Rafael Delgado",14730,0,20.6,47.93,0,13.28,29.47,73.45,49.03,11.07,82.78,0,13.96,273,Alto,0,954,123,2000
13134,3030046,30,"Veracruz de Ignacio de la Llave",30046,"Cosautlán de Carvajal",14724,0,18.98,56.29,6.39,2.44,0.7,59.53,29.25,100,78.23,0,-0,412,Alto,0,803,87,2005
13135,3030099,30,"Veracruz de Ignacio de la Llave",30099,Maltrata,14709,0,23.71,52.94,0,7.8,20.57,67.67,35.35,30.16,82.18,0,11.36,0.16,Alto,0,1049,125,2000
13136,3030063,30,"Veracruz de Ignacio de la Llave",30063," Chontla                                          ",14688,0,17.97,40.95,2.34,6.8,9,39.35,50.98,100,76.36,0,-0,817,Alto,36902,517,0,2010
13137,3030168,30,"Veracruz de Ignacio de la Llave",30168," Tequila                                          ",14648,0,30.15,54.66,6.81,6.65,27.55,66.17,25.67,100,77.1,0,-0,1471,"Muy alto",44291,192,0,2010
13138,3030031,30,"Veracruz de Ignacio de la Llave",30031,"Carrillo Puerto",14628,0,27.03,66.29,0,31.95,58.7,70.94,46.57,100,90.17,0,61,1593,"Muy alto",0,162,19,2000
13139,3030122,30,"Veracruz de Ignacio de la Llave",30122,Pajapan,14621,0,34.71,61.28,17.17,9.36,14.15,61.64,31.78,47.21,78.27,0,-0,0.85,Alto,0,494,47,2005
13140,3030202,30,"Veracruz de Ignacio de la Llave",30202,"Zontecomatlán de López y Fuentes",14620,0,30.38,49.68,3.63,12.66,33.86,49.15,21.42,100,58.18,0,-0,1991,"Muy alto",0,84,5,2015
13141,3030024,30,"Veracruz de Ignacio de la Llave",30024," Tlaltetela                                       ",14613,0,19.58,50.44,9.31,4.94,4.38,53.1,23.94,100,82.34,0,-0,886,Alto,37683,476,0,2010
13142,3030063,30,"Veracruz de Ignacio de la Llave",30063,Chontla,14565,0,13.99,38.97,1.29,3.46,11.68,29.09,14.92,100,74.38,0,-0,557,Alto,0,671,64,2015
